,game_id,team_id,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,points,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,min
2162,10629,23,17,62,19,14,17,9,117,43,96,44.8,24,27,88.9,7,21,33.3,18,36,54,22,23,12,15,1,5,240:00
2163,10629,23,7,42,5,6,12,8,112,41,87,47.1,20,23,87.0,10,32,31.2,7,33,40,22,22,7,16,4,-5,240:00
2164,10630,25,10,34,8,6,23,14,85,30,92,32.6,12,18,66.7,13,48,27.1,14,33,47,19,24,13,16,7,-5,240:00
2165,10630,25,6,42,7,17,6,14,90,32,83,38.6,19,24,79.2,7,31,22.6,15,45,60,22,17,11,21,4,5,240:00
2166,10631,28,15,52,4,22,15,7,127,46,92,50.0,23,27,85.2,12,28,42.9,10,40,50,25,30,12,17,5,3,265:00
2167,10631,28,12,38,14,13,20,7,124,39,91,42.9,30,36,83.3,16,34,47.1,9,33,42,27,21,12,15,2,-3,265:00
2168,10632,40,8,32,17,15,14,12,108,34,74,45.9,23,29,79.3,17,46,37.0,9,40,49,16,17,9,11,11,15,240:00
2169,10632,40,6,26,9,18,12,12,93,31,83,37.3,15,21,71.4,16,40,40.0,10,27,37,20,19,7,11,2,-15,240:00
2170,10633,2,7,44,28,7,14,15,124,47,82,57.3,11,11,100,19,40,47.5,5,33,38,29,18,4,8,6,20,240:00
2171,10633,2,20,36,3,13,16,15,104,35,87,40.2,20,25,80.0,14,39,35.9,13,28,41,22,15,4,10,3,-20,240:00
2172,10634,38,16,50,5,18,9,11,93,35,93,37.6,16,23,69.6,7,26,26.9,20,36,56,16,16,5,8,4,5,240:00
2173,10634,38,10,40,16,12,10,12,88,30,73,41.1,21,28,75.0,7,27,25.9,5,35,40,21,23,7,10,5,-5,240:00
2174,10635,31,8,34,14,16,22,10,110,38,98,38.8,19,25,76.0,15,40,37.5,17,27,44,25,18,7,10,2,2,240:00
2175,10635,31,5,52,1,17,14,10,108,41,90,45.6,15,21,71.4,11,33,33.3,20,37,57,26,20,5,15,1,-2,240:00
2176,10636,23,14,54,9,23,14,8,103,40,90,44.4,14,16,87.5,9,24,37.5,15,32,47,23,16,9,15,4,-3,240:00
2177,10636,23,17,46,3,3,10,8,106,40,79,50.6,13,15,86.7,13,37,35.1,5,30,35,34,19,5,17,10,3,240:00
2178,10637,17,22,64,13,10,18,9,131,53,94,56.4,13,16,81.2,12,32,37.5,9,32,41,34,19,7,8,3,11,240:00
2179,10637,17,20,52,14,11,8,9,120,45,86,52.3,16,19,84.2,14,39,35.9,8,30,38,29,19,3,12,2,-11,240:00
2180,10638,29,17,52,23,19,30,13,119,37,88,42.0,37,49,75.5,8,28,28.6,17,30,47,22,26,15,9,7,4,240:00
2181,10638,29,8,52,3,20,16,13,115,36,85,42.4,34,41,82.9,9,35,25.7,12,36,48,22,34,8,18,5,-4,240:00
2182,10639,20,26,42,6,5,14,10,106,38,80,47.5,20,20,100,10,33,30.3,4,30,34,23,16,6,12,4,-7,240:00
2183,10639,20,14,50,11,13,17,9,113,43,86,50.0,12,16,75.0,15,37,40.5,11,34,45,26,20,6,11,4,7,240:00
2184,10640,40,11,40,7,13,17,9,106,37,83,44.6,18,22,81.8,14,39,35.9,11,26,37,18,16,8,13,7,-8,240:00
2185,10640,40,8,54,21,16,15,10,114,45,83,54.2,13,15,86.7,11,30,36.7,7,34,41,31,19,5,14,4,8,240:00
2186,10641,38,16,62,5,21,5,9,99,40,91,44.0,13,15,86.7,6,32,18.8,14,35,49,26,20,5,12,6,-14,240:00
2187,10641,38,16,48,21,10,29,15,113,44,90,48.9,14,24,58.3,11,28,39.3,14,28,42,28,14,6,5,7,14,240:00
2188,10642,41,12,46,23,16,15,16,97,35,85,41.2,21,24,87.5,6,29,20.7,10,37,47,24,15,7,11,6,-18,240:00
2189,10642,41,12,36,20,7,17,16,115,42,85,49.4,11,13,84.6,20,39,51.3,6,38,44,30,22,5,12,8,18,240:00
2190,10643,2,6,56,26,14,19,13,132,44,86,51.2,29,34,85.3,15,40,37.5,6,36,42,22,18,8,8,7,9,240:00
2191,10643,2,18,60,0,4,19,10,123,48,93,51.6,10,14,71.4,17,37,45.9,10,32,42,23,26,5,11,4,-9,240:00
2192,10644,22,26,38,6,13,14,10,108,36,91,39.6,23,29,79.3,13,37,35.1,15,35,50,21,18,9,9,3,-2,240:00
2193,10644,22,13,48,16,16,8,12,110,40,83,48.2,16,21,76.2,14,46,30.4,7,40,47,27,21,5,11,3,2,240:00
2194,10645,11,12,38,14,15,18,13,90,34,85,40.0,11,16,68.8,11,32,34.4,12,36,48,21,23,6,18,3,-4,240:00
2195,10645,11,13,44,13,7,12,13,94,34,79,43.0,16,20,80.0,10,36,27.8,6,33,39,25,14,9,13,6,4,240:00
2196,10646,1,3,40,11,9,22,11,117,40,81,49.4,22,27,81.5,15,36,41.7,10,33,43,26,18,7,14,5,6,240:00
2197,10646,1,11,48,12,14,25,9,111,42,86,48.8,14,26,53.8,13,34,38.2,14,27,41,20,23,12,13,4,-6,240:00
2198,10647,6,4,34,3,5,14,13,98,39,92,42.4,7,13,53.8,13,33,39.4,5,28,33,21,12,9,7,4,-28,240:00
2199,10647,6,8,58,35,9,11,13,126,50,82,61.0,14,20,70.0,12,28,42.9,5,48,53,26,12,4,14,6,28,240:00
2200,10648,16,14,48,3,4,14,8,115,42,86,48.8,21,26,80.8,10,32,31.2,6,29,35,27,19,3,6,7,-12,240:00
2201,10648,16,11,42,14,13,6,10,127,45,83,54.2,21,23,91.3,16,32,50.0,6,34,40,31,19,4,9,5,12,240:00
2202,10649,24,10,42,20,9,13,7,121,43,83,51.8,15,17,88.2,20,45,44.4,6,34,40,30,17,5,7,3,15,240:00
2203,10649,24,12,54,0,20,8,8,106,42,89,47.2,9,17,52.9,13,46,28.3,14,31,45,26,18,5,9,4,-15,240:00
2204,10650,1,3,40,5,9,26,23,101,37,92,40.2,13,15,86.7,14,44,31.8,9,31,40,21,17,8,14,3,-21,240:00
2205,10650,1,17,54,29,9,21,23,122,44,88,50.0,22,25,88.0,12,33,36.4,9,45,54,30,19,10,15,4,21,240:00
2206,10651,30,12,54,11,4,19,12,110,43,82,52.4,12,17,70.6,12,37,32.4,4,32,36,26,10,7,16,3,1,240:00
2207,10651,30,21,54,11,13,23,12,109,42,91,46.2,11,11,100,14,36,38.9,10,32,42,34,17,11,15,3,-1,240:00
2208,10652,40,6,48,2,17,10,7,97,35,88,39.8,19,21,90.5,8,36,22.2,16,24,40,13,14,8,14,1,-28,240:00
2209,10652,40,13,56,32,14,24,7,125,50,84,59.5,6,7,85.7,19,36,52.8,8,31,39,37,20,8,12,10,28,240:00
2210,10653,11,10,42,19,16,8,19,118,40,77,51.9,23,27,85.2,15,36,41.7,7,38,45,23,24,5,11,2,14,240:00
2211,10653,11,15,40,11,13,11,19,104,37,85,43.5,16,21,76.2,14,36,38.9,8,26,34,26,19,8,9,1,-14,240:00
2212,10654,4,14,52,3,18,7,13,120,43,87,49.4,25,27,92.6,9,25,36.0,10,29,39,18,20,6,14,10,-12,240:00
2213,10654,4,27,48,18,33,27,13,132,47,101,46.5,19,22,86.4,19,38,50.0,16,30,46,28,22,8,12,7,12,240:00
2214,10655,28,7,54,14,16,14,9,125,45,86,52.3,23,29,79.3,12,33,36.4,11,32,43,30,20,6,12,9,9,240:00
2215,10655,28,11,46,15,21,12,9,116,42,95,44.2,19,22,86.4,13,43,30.2,15,30,45,27,21,5,12,5,-9,240:00
2216,10656,26,4,36,13,9,10,11,102,36,93,38.7,13,16,81.2,17,51,33.3,9,36,45,24,22,3,10,3,-16,240:00
2217,10656,26,11,42,19,4,14,13,118,38,79,48.1,25,30,83.3,17,41,41.5,5,39,44,21,16,6,11,6,16,240:00
2218,10657,14,20,54,6,13,15,10,91,33,82,40.2,21,28,75.0,4,28,14.3,12,33,45,17,21,8,15,5,-19,240:00
2219,10657,14,7,62,26,17,14,10,110,42,86,48.8,18,22,81.8,8,33,24.2,8,34,42,24,24,9,12,1,19,240:00
2220,10658,27,13,60,14,7,15,8,126,47,91,51.6,22,28,78.6,10,27,37.0,8,35,43,26,13,7,7,5,5,240:00
2221,10658,27,11,66,7,22,14,8,121,50,97,51.5,10,16,62.5,11,30,36.7,11,34,45,25,19,6,12,3,-5,240:00
2222,10659,31,25,48,43,18,26,13,133,46,94,48.9,22,24,91.7,19,44,43.2,14,39,53,34,13,8,13,11,37,240:00
2223,10659,31,14,48,7,10,14,10,96,36,94,38.3,17,18,94.4,7,26,26.9,12,31,43,18,21,5,16,5,-37,240:00
2224,10660,7,4,46,5,14,10,11,104,37,79,46.8,18,22,81.8,12,30,40.0,9,27,36,24,14,4,13,3,-13,240:00
2225,10660,7,18,44,17,21,17,15,117,42,89,47.2,17,19,89.5,16,37,43.2,13,27,40,26,22,9,8,5,13,240:00
2226,10661,15,12,54,0,16,15,13,103,39,92,42.4,16,23,69.6,9,33,27.3,9,22,31,20,19,7,11,8,-30,240:00
2227,10661,15,20,54,38,22,15,15,133,50,93,53.8,12,17,70.6,21,42,50.0,16,39,55,34,22,8,14,9,30,240:00
2228,10662,41,11,44,0,13,23,8,102,43,92,46.7,5,9,55.6,11,38,28.9,12,29,41,25,17,9,11,1,-12,240:00
2229,10662,41,8,38,28,9,15,9,114,42,81,51.9,14,16,87.5,16,35,45.7,4,37,41,23,17,5,15,2,12,240:00
2230,10663,6,12,42,9,5,15,9,109,40,78,51.3,15,19,78.9,14,34,41.2,4,29,33,25,24,5,15,4,-17,240:00
2231,10663,6,16,48,17,12,20,12,126,41,83,49.4,32,34,94.1,12,29,41.4,10,33,43,23,17,10,10,2,17,240:00
2232,10664,28,6,58,10,8,30,7,140,52,86,60.5,23,29,79.3,13,27,48.1,5,24,29,32,23,7,8,3,10,240:00
2233,10664,28,17,58,9,21,9,8,130,48,81,59.3,19,27,70.4,15,32,46.9,10,27,37,27,22,5,16,2,-10,240:00
2234,10665,40,10,40,8,7,17,7,101,38,84,45.2,8,11,72.7,17,47,36.2,9,29,38,25,16,7,11,2,-6,240:00
2235,10665,40,17,52,9,18,7,7,107,41,88,46.6,12,17,70.6,13,34,38.2,16,29,45,26,17,7,9,3,6,240:00
2236,10666,41,2,32,17,9,14,10,100,36,83,43.4,19,21,90.5,9,30,30.0,5,40,45,23,15,6,17,7,3,240:00
2237,10666,41,10,54,6,8,23,10,97,39,96,40.6,13,14,92.9,6,32,18.8,11,38,49,19,20,9,15,8,-3,240:00
2238,10667,11,11,48,11,22,16,13,110,43,90,47.8,10,13,76.9,14,41,34.1,14,33,47,27,22,4,16,1,-11,240:00
2239,10667,11,7,56,18,20,18,13,121,46,89,51.7,15,19,78.9,14,37,37.8,12,32,44,27,18,11,11,4,11,240:00
2240,10668,24,13,34,8,28,19,11,111,36,82,43.9,22,28,78.6,17,50,34.0,18,25,43,23,24,8,11,2,8,240:00
2241,10668,24,2,36,17,14,13,9,103,35,70,50.0,21,25,84.0,12,33,36.4,8,27,35,18,25,6,15,3,-8,240:00
2242,10669,8,2,44,3,8,9,7,95,35,90,38.9,15,19,78.9,10,43,23.3,10,35,45,21,19,4,10,5,-21,240:00
2243,10669,8,11,48,25,7,8,7,116,43,84,51.2,19,24,79.2,11,32,34.4,6,39,45,26,21,4,9,2,21,240:00
2244,10670,14,20,44,24,16,24,9,125,43,83,51.8,20,23,87.0,19,45,42.2,9,28,37,27,22,12,14,3,19,240:00
2245,10670,14,22,74,0,18,15,10,106,43,85,50.6,17,23,73.9,3,20,15.0,13,25,38,28,21,6,17,3,-19,240:00
2246,10671,27,13,46,28,17,23,11,122,43,92,46.7,21,24,87.5,15,35,42.9,12,40,52,23,18,12,11,8,25,240:00
2247,10671,27,17,40,5,17,13,11,97,34,85,40.0,21,25,84.0,8,25,32.0,9,30,39,19,18,8,16,7,-25,240:00
2248,10672,31,2,54,10,22,13,12,107,39,92,42.4,22,25,88.0,7,26,26.9,16,33,49,22,17,4,10,6,4,240:00
2249,10672,31,11,52,12,27,7,9,103,40,90,44.4,13,19,68.4,10,32,31.2,12,30,42,23,19,4,8,11,-4,240:00
2250,10673,30,8,48,13,15,13,11,114,42,98,42.9,19,24,79.2,11,36,30.6,18,41,59,24,12,4,14,4,4,265:00
2251,10673,30,13,48,9,22,16,9,110,45,106,42.5,7,7,100,13,36,36.1,15,42,57,27,20,9,12,3,-4,265:00
2252,10674,15,15,32,1,10,9,10,91,33,79,41.8,14,20,70.0,11,36,30.6,9,26,35,23,14,5,13,3,-40,240:00
2253,10674,15,15,62,42,14,22,16,131,51,84,60.7,14,19,73.7,15,32,46.9,9,33,42,34,16,9,6,3,40,240:00
2254,10675,6,6,48,19,11,19,8,98,36,75,48.0,21,25,84.0,5,21,23.8,6,31,37,23,21,6,13,1,4,240:00
2255,10675,6,5,44,1,12,17,7,94,34,82,41.5,19,27,70.4,7,31,22.6,15,31,46,17,23,7,13,3,-4,240:00
2256,10676,4,24,46,37,14,40,15,110,39,83,47.0,21,26,80.8,11,33,33.3,11,29,40,26,22,15,13,5,15,240:00
2257,10676,4,5,34,8,3,18,15,95,33,75,44.0,19,26,73.1,10,34,29.4,6,33,39,20,23,7,21,5,-15,240:00
2258,10677,21,17,50,5,7,13,6,102,37,93,39.8,21,26,80.8,7,32,21.9,14,32,46,19,21,4,13,7,-25,240:00
2259,10677,21,18,66,25,22,17,9,127,49,102,48.0,16,23,69.6,13,37,35.1,16,38,54,30,19,10,8,9,25,240:00
2260,10678,25,20,46,2,8,22,8,107,39,84,46.4,15,16,93.8,14,36,38.9,5,31,36,29,19,8,16,5,-6,240:00
2261,10678,25,23,64,16,11,19,10,113,41,85,48.2,23,24,95.8,8,31,25.8,10,37,47,33,19,11,15,5,6,240:00
2262,10679,14,10,56,19,9,31,8,115,44,84,52.4,12,18,66.7,15,35,42.9,8,30,38,34,14,12,20,8,17,240:00
2263,10679,14,18,48,7,23,26,10,98,37,93,39.8,12,17,70.6,12,40,30.0,21,30,51,21,19,14,21,4,-17,240:00
2264,10680,24,6,40,21,14,15,14,104,34,85,40.0,23,29,79.3,13,41,31.7,13,38,51,19,16,8,12,8,2,240:00
2265,10680,24,8,52,1,12,12,14,102,39,85,45.9,16,18,88.9,8,29,27.6,9,28,37,23,21,8,10,5,-2,240:00
2266,10681,22,15,54,0,8,15,9,112,45,84,53.6,8,12,66.7,14,32,43.8,4,26,30,26,21,7,14,3,-22,240:00
2267,10681,22,18,56,28,19,22,9,134,49,87,56.3,19,21,90.5,17,39,43.6,10,35,45,27,20,7,13,5,22,240:00
2268,10682,11,12,54,0,15,17,8,115,38,89,42.7,31,39,79.5,8,33,24.2,13,33,46,20,24,8,10,2,-8,240:00
2269,10682,11,11,44,18,4,22,8,123,44,84,52.4,19,22,86.4,16,28,57.1,5,37,42,33,24,5,12,8,8,240:00
2270,10683,27,10,46,15,14,19,13,104,37,89,41.6,20,26,76.9,10,36,27.8,12,33,45,22,19,6,10,4,-10,240:00
2271,10683,27,17,50,12,15,26,13,114,45,87,51.7,11,17,64.7,13,27,48.1,5,35,40,24,21,5,12,5,10,240:00
2272,10684,17,13,52,23,12,11,13,108,42,80,52.5,10,16,62.5,14,35,40.0,7,32,39,26,20,5,15,2,-8,240:00
2273,10684,17,13,52,8,14,21,12,116,44,91,48.4,19,24,79.2,9,27,33.3,12,29,41,25,13,10,7,1,8,240:00
2274,10685,5,15,44,11,16,18,9,119,42,98,42.9,18,23,78.3,17,32,53.1,17,36,53,26,22,6,11,2,9,240:00
2275,10685,5,37,60,14,13,24,10,110,43,97,44.3,17,26,65.4,7,34,20.6,14,36,50,30,20,9,9,11,-9,240:00
2276,10686,40,11,56,11,13,19,7,100,41,89,46.1,6,10,60.0,12,34,35.3,7,29,36,23,20,5,6,1,-14,240:00
2277,10686,40,13,38,19,17,8,8,114,40,77,51.9,17,24,70.8,17,34,50.0,10,35,45,21,13,3,8,2,14,240:00
2278,10687,9,16,54,13,32,19,13,113,40,86,46.5,21,28,75.0,12,33,36.4,17,34,51,29,17,7,16,3,4,240:00
2279,10687,9,17,58,6,13,17,13,109,44,93,47.3,8,12,66.7,13,42,31.0,8,32,40,33,21,11,14,3,-4,240:00
2280,10688,26,13,62,4,9,27,16,101,42,87,48.3,7,13,53.8,10,37,27.0,8,37,45,31,24,6,17,1,-6,240:00
2281,10688,26,19,40,20,6,22,18,107,37,83,44.6,20,23,87.0,13,41,31.7,6,35,41,26,13,11,13,4,6,240:00
2282,10689,1,15,50,18,16,18,10,132,47,86,54.7,21,26,80.8,17,35,48.6,13,27,40,32,19,11,13,4,9,240:00
2283,10689,1,15,36,2,14,18,7,123,45,87,51.7,16,18,88.9,17,36,47.2,8,20,28,32,22,7,14,6,-9,240:00
2284,10690,30,11,44,6,11,24,10,100,37,81,45.7,14,18,77.8,12,35,34.3,5,27,32,21,12,6,14,2,-23,240:00
2285,10690,30,6,54,26,16,19,10,123,49,90,54.4,6,6,100,19,40,47.5,10,38,48,30,20,7,15,1,23,240:00
2286,10691,6,4,44,12,17,7,10,104,34,79,43.0,30,33,90.9,6,23,26.1,6,41,47,16,24,6,12,3,-5,240:00
2287,10691,6,7,44,13,20,16,10,109,38,89,42.7,21,35,60.0,12,35,34.3,13,33,46,19,22,4,6,4,5,240:00
2288,10692,2,11,52,11,24,10,7,112,39,95,41.1,22,28,78.6,12,40,30.0,16,41,57,23,15,5,16,7,-3,265:00
2289,10692,2,24,66,3,13,26,8,115,46,106,43.4,13,18,72.2,10,39,25.6,16,36,52,16,28,10,10,11,3,265:00
2290,10693,31,20,72,16,28,21,10,123,47,100,47.0,22,28,78.6,7,29,24.1,17,39,56,28,20,11,12,5,3,240:00
2291,10693,31,14,30,3,13,12,8,120,38,92,41.3,24,28,85.7,20,49,40.8,10,34,44,26,24,5,12,9,-3,240:00
2292,10694,11,9,48,5,8,17,12,95,33,81,40.7,20,26,76.9,9,29,31.0,7,33,40,18,27,6,15,7,-28,240:00
2293,10694,11,24,48,37,18,14,16,123,43,92,46.7,25,35,71.4,12,30,40.0,13,39,52,26,21,11,13,3,28,240:00
2294,10695,25,10,52,7,23,13,8,134,48,90,53.3,18,25,72.0,20,45,44.4,11,38,49,32,15,7,20,3,3,265:00
2295,10695,25,10,56,10,28,16,6,131,51,112,45.5,9,13,69.2,20,50,40.0,19,28,47,28,23,17,11,5,-3,265:00
2296,10696,21,20,48,11,12,5,14,118,44,88,50.0,16,23,69.6,14,38,36.8,9,39,48,26,17,5,10,4,2,240:00
2297,10696,21,11,46,14,9,11,11,116,43,89,48.3,14,18,77.8,16,41,39.0,5,35,40,28,19,7,8,3,-2,240:00
2298,10697,6,8,60,15,8,21,9,107,43,85,50.6,15,18,83.3,6,18,33.3,6,30,36,26,14,9,8,1,13,240:00
2299,10697,6,10,50,3,10,17,7,94,38,79,48.1,12,17,70.6,6,26,23.1,7,30,37,25,17,6,14,7,-13,240:00
2300,10698,10,17,56,12,7,22,11,123,48,99,48.5,11,13,84.6,16,38,42.1,16,23,39,28,25,11,12,4,-7,240:00
2301,10698,10,10,36,10,10,11,11,130,42,76,55.3,31,34,91.2,15,28,53.6,8,33,41,24,19,9,19,6,7,240:00
2302,10699,17,2,46,0,20,9,9,110,40,89,44.9,18,22,81.8,12,44,27.3,14,34,48,20,22,7,9,2,-18,240:00
2303,10699,17,12,46,37,14,11,13,128,45,87,51.7,18,23,78.3,20,46,43.5,11,35,46,27,14,5,7,1,18,240:00
2304,10700,40,4,56,25,10,12,11,115,43,78,55.1,17,29,58.6,12,31,38.7,10,28,38,23,24,5,14,5,-6,240:00
2305,10700,40,8,44,6,15,17,13,121,41,83,49.4,24,28,85.7,15,36,41.7,10,23,33,21,23,8,8,4,6,240:00
2306,10701,8,4,52,15,13,13,15,120,46,88,52.3,12,15,80.0,16,42,38.1,9,29,38,28,17,6,11,6,8,240:00
2307,10701,8,12,50,8,14,9,12,112,42,83,50.6,17,22,77.3,11,25,44.0,9,30,39,24,15,7,13,3,-8,240:00
2308,10702,9,15,68,31,13,13,20,125,50,80,62.5,13,14,92.9,12,28,42.9,8,35,43,33,20,6,19,4,7,240:00
2309,10702,9,13,58,2,23,25,17,118,44,97,45.4,18,23,78.3,12,40,30.0,18,19,37,29,21,11,8,4,-7,240:00
2310,10703,26,10,52,12,13,14,10,110,40,96,41.7,19,22,86.4,11,33,33.3,11,31,42,21,23,8,11,5,-17,240:00
2311,10703,26,15,48,19,21,18,10,127,47,92,51.1,20,26,76.9,13,36,36.1,12,39,51,35,15,5,11,8,17,240:00
2312,10704,20,9,34,11,3,18,13,106,38,79,48.1,17,25,68.0,13,34,38.2,4,38,42,27,23,9,15,6,8,240:00
2313,10704,20,16,48,7,8,24,16,98,35,85,41.2,17,23,73.9,11,37,29.7,8,36,44,27,22,9,17,1,-8,240:00
2314,10705,5,14,68,12,11,19,11,125,49,90,54.4,15,17,88.2,12,35,34.3,8,32,40,39,21,7,11,3,11,240:00
2315,10705,5,12,40,6,16,10,8,114,40,85,47.1,18,26,69.2,16,44,36.4,11,32,43,23,19,5,12,5,-11,240:00
2316,10706,22,17,44,17,13,18,10,102,37,92,40.2,17,23,73.9,11,37,29.7,17,31,48,26,19,11,21,9,-23,240:00
2317,10706,22,27,48,27,10,25,9,125,48,96,50.0,11,15,73.3,18,36,50.0,11,36,47,32,23,9,17,4,23,240:00
2318,10707,30,12,62,14,17,16,11,121,44,95,46.3,26,36,72.2,7,26,26.9,13,31,44,21,21,7,9,10,3,240:00
2319,10707,30,20,56,14,20,12,11,118,43,94,45.7,19,25,76.0,13,42,31.0,12,39,51,23,34,7,17,4,-3,240:00
2320,10708,1,18,50,34,5,16,12,136,49,91,53.8,20,22,90.9,18,39,46.2,6,37,43,28,19,10,12,4,18,240:00
2321,10708,1,7,44,0,9,22,10,118,41,87,47.1,19,27,70.4,17,41,41.5,10,32,42,31,17,5,18,2,-18,240:00
2322,10709,19,11,44,18,15,18,12,112,44,91,48.4,8,11,72.7,16,39,41.0,12,28,40,26,15,8,12,5,1,240:00
2323,10709,19,13,48,0,14,19,13,111,42,83,50.6,13,16,81.2,14,35,40.0,7,30,37,26,13,8,14,1,-1,240:00
2324,10710,28,12,52,11,13,29,10,107,38,92,41.3,24,30,80.0,7,28,25.0,12,34,46,20,19,9,14,1,4,240:00
2325,10710,28,12,34,7,13,14,8,103,35,83,42.2,20,25,80.0,13,38,34.2,10,38,48,26,24,7,21,4,-4,240:00
2326,10711,23,31,54,13,13,26,11,117,40,78,51.3,31,39,79.5,6,24,25.0,12,28,40,26,16,16,14,6,10,240:00
2327,10711,23,10,44,8,15,21,9,107,39,85,45.9,15,18,83.3,14,42,33.3,13,28,41,30,27,7,20,4,-10,240:00
2328,10712,27,4,44,8,5,14,7,94,31,69,44.9,25,28,89.3,7,26,26.9,4,35,39,22,17,8,15,9,-8,240:00
2329,10712,27,17,54,13,2,16,9,102,41,82,50.0,10,15,66.7,10,35,28.6,5,33,38,26,21,11,9,4,8,240:00
2330,10713,21,23,54,4,17,25,9,120,40,89,44.9,28,34,82.4,12,41,29.3,11,46,57,17,14,12,22,3,1,265:00
2331,10713,21,18,38,11,5,22,11,119,45,97,46.4,11,16,68.8,18,37,48.6,5,36,41,31,25,12,16,7,-1,265:00
2332,10714,16,10,40,16,7,12,11,130,45,90,50.0,24,26,92.3,16,36,44.4,4,36,40,26,24,7,12,5,-5,265:00
2333,10714,16,14,70,6,15,21,9,135,50,102,49.0,25,32,78.1,10,29,34.5,13,37,50,24,17,6,8,3,5,265:00
2334,10715,17,2,54,0,19,16,8,109,41,83,49.4,20,28,71.4,7,25,28.0,9,31,40,18,21,5,11,3,-13,240:00
2335,10715,17,14,56,18,20,14,7,122,46,90,51.1,15,24,62.5,15,44,34.1,9,32,41,25,20,7,8,2,13,240:00
2336,10716,38,15,36,22,10,32,11,102,36,86,41.9,17,20,85.0,13,42,31.0,10,32,42,21,14,12,10,4,13,240:00
2337,10716,38,11,42,3,8,12,9,89,34,80,42.5,10,11,90.9,11,35,31.4,9,36,45,24,14,6,19,4,-13,240:00
2338,10717,8,8,30,0,4,5,11,103,34,78,43.6,24,26,92.3,11,38,28.9,5,31,36,14,16,3,13,3,-32,240:00
2339,10717,8,20,30,34,14,22,10,135,49,90,54.4,20,22,90.9,17,33,51.5,8,37,45,33,19,7,9,4,32,240:00
2340,10718,15,9,46,0,14,24,9,123,42,81,51.9,22,23,95.7,17,36,47.2,8,22,30,25,30,9,16,3,-5,240:00
2341,10718,15,11,62,10,16,21,9,128,45,83,54.2,26,28,92.9,12,33,36.4,11,29,40,29,19,7,15,4,5,240:00
2342,10719,30,12,52,11,17,18,12,122,42,81,51.9,26,34,76.5,12,28,42.9,8,39,47,29,19,6,13,11,5,240:00
2343,10719,30,9,44,19,19,21,12,117,41,97,42.3,18,26,69.2,17,45,37.8,15,30,45,26,25,9,10,7,-5,240:00
2344,10720,28,15,56,3,2,7,10,114,47,86,54.7,10,17,58.8,10,27,37.0,2,37,39,27,25,8,17,4,-8,240:00
2345,10720,28,9,68,16,30,24,13,122,46,102,45.1,23,28,82.1,7,24,29.2,16,32,48,30,18,7,11,2,8,240:00
2346,10721,16,23,58,43,13,23,12,153,56,92,60.9,18,24,75.0,23,43,53.5,8,28,36,34,17,9,9,7,34,240:00
2347,10721,16,12,68,5,19,12,7,119,50,94,53.2,11,18,61.1,8,25,32.0,13,25,38,30,19,6,15,5,-34,240:00
2348,10722,10,15,42,22,12,10,17,110,40,94,42.6,15,18,83.3,15,48,31.2,8,36,44,29,20,9,8,8,9,240:00
2349,10722,10,5,50,7,17,12,14,101,36,84,42.9,18,29,62.1,11,34,32.4,12,42,54,24,15,1,15,8,-9,240:00
2350,10723,29,17,44,8,21,24,8,111,41,92,44.6,14,20,70.0,15,35,42.9,12,30,42,27,20,12,10,2,-19,240:00
2351,10723,29,15,52,31,9,15,10,130,46,81,56.8,22,28,78.6,16,37,43.2,8,36,44,34,16,9,14,6,19,240:00
2352,10724,22,22,44,15,17,30,9,136,43,86,50.0,31,36,86.1,19,40,47.5,10,28,38,26,23,14,11,4,6,240:00
2353,10724,22,18,62,5,19,18,9,130,46,86,53.5,26,29,89.7,12,35,34.3,10,34,44,36,23,7,18,2,-6,240:00
2354,10725,23,16,44,5,6,18,8,114,41,79,51.9,25,29,86.2,7,26,26.9,4,33,37,23,21,8,13,4,3,240:00
2355,10725,23,17,46,6,6,17,8,111,39,82,47.6,22,31,71.0,11,27,40.7,7,33,40,24,24,10,15,1,-3,240:00
2356,10726,5,25,62,6,17,22,13,114,42,87,48.3,19,24,79.2,11,30,36.7,7,25,32,34,18,14,17,1,-30,240:00
2357,10726,5,11,64,35,16,26,12,144,53,87,60.9,17,21,81.0,21,43,48.8,10,37,47,38,18,10,19,5,30,240:00
2358,10727,7,9,44,23,10,13,9,119,44,81,54.3,16,21,76.2,15,34,44.1,7,36,43,26,24,6,9,3,18,240:00
2359,10727,7,5,36,0,4,12,7,101,31,77,40.3,26,34,76.5,13,30,43.3,6,29,35,19,19,6,10,4,-18,240:00
2360,10728,4,15,36,10,8,12,14,115,42,99,42.4,14,19,73.7,17,37,45.9,10,42,52,17,29,5,13,3,-7,240:00
2361,10728,4,12,36,15,14,15,14,122,36,86,41.9,37,49,75.5,13,41,31.7,10,44,54,18,18,10,6,4,7,240:00
2362,10729,20,10,36,21,15,10,9,127,44,82,53.7,22,27,81.5,17,34,50.0,5,36,41,28,21,4,9,1,18,240:00
2363,10729,20,10,38,6,17,13,9,109,37,86,43.0,26,29,89.7,9,34,26.5,11,28,39,21,19,5,5,4,-18,240:00
