,id,season,date,arena,H_team,A_team_id,A_team,A_team_id,H_score,A_score,ref1,ref2,ref3,ties,leadChange,nugget
1075,10555,2018,2022-03-10T03:00:00.000Z,Vivint Arena,Utah Jazz,40,Portland Trail Blazers,29,123,85,Eric Lewis,Ray Acosta,Jacyn Goble,1,1,
1076,10556,2018,2022-03-10T03:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Denver Nuggets,9,100,106,Brent Barnaky,James Williams,Evan Scott,3,12,
1077,10557,2018,2022-03-10T03:30:00.000Z,Crypto.com Arena,LA Clippers,16,Washington Wizards,41,115,109,Mark Lindsay,Josh Tiven,Danielle Scott,10,20,
1078,10558,2018,2022-03-11T00:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Brooklyn Nets,4,100,129,John Goble,Tre Maddox,Brandon Adair,1,0,
1079,10559,2018,2022-03-11T03:00:00.000Z,Ball Arena,Denver Nuggets,9,Golden State Warriors,11,102,113,James Capers,Karl Lane,Scott Twardoski,6,9,
1080,10560,2018,2022-03-12T00:00:00.000Z,Amway Center,Orlando Magic,26,Minnesota Timberwolves,22,118,110,Ed Malloy,Brian Forte,Nate Green,1,1,
1081,10561,2018,2022-03-12T00:30:00.000Z,State Farm Arena,Atlanta Hawks,1,LA Clippers,16,112,106,Kevin Cutler,Tyler Ford,Jason Goldenberg,6,14,
1082,10562,2018,2022-03-12T00:30:00.000Z,TD Garden,Boston Celtics,2,Detroit Pistons,10,114,103,Sean Wright,Justin Van Duyne,John Butler,16,15,
1083,10563,2018,2022-03-12T01:00:00.000Z,FTX Arena,Miami Heat,20,Cleveland Cavaliers,7,117,105,Tony Brothers,Dedric Taylor,Natalie Sago,1,4,
1084,10564,2018,2022-03-12T01:00:00.000Z,Toyota Center,Houston Rockets,14,Dallas Mavericks,8,100,113,Rodney Mott,Lauren Holtkamp,Jenna Schroeder,0,4,
1085,10565,2018,2022-03-12T01:00:00.000Z,FedExForum,Memphis Grizzlies,19,New York Knicks,24,118,114,JB DeRosa,Courtney Kirkland,Suyash Mehta,8,22,
1086,10566,2018,2022-03-12T01:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Charlotte Hornets,5,120,142,Ben Taylor,Matt Myers,Mitchell Ervin,6,14,
1087,10567,2018,2022-03-12T01:30:00.000Z,AT&T Center,San Antonio Spurs,31,Utah Jazz,40,104,102,David Guthrie,Nick Buchert,Gediminas Petraitis,7,5,
1088,10568,2018,2022-03-12T02:00:00.000Z,Footprint Center,Phoenix Suns,28,Toronto Raptors,38,112,117,Leon Wood,Eric Lewis,Brent Barnaky,10,10,
1089,10569,2018,2022-03-12T03:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Washington Wizards,41,122,109,James Williams,Jacyn Goble,Evan Scott,8,9,
1090,10570,2018,2022-03-13T01:00:00.000Z,FTX Arena,Miami Heat,20,Minnesota Timberwolves,22,104,113,Scott Wall,Tom Washington,Marat Kogut,6,8,
1091,10571,2018,2022-03-13T01:00:00.000Z,United Center,Chicago Bulls,6,Cleveland Cavaliers,7,101,91,Sean Wright,Scott Twardoski,Brandon Adair,4,3,
1092,10572,2018,2022-03-13T01:00:00.000Z,AT&T Center,San Antonio Spurs,31,Indiana Pacers,15,108,119,Matt Boland,David Guthrie,J.T. Orr,3,1,
1093,10573,2018,2022-03-13T01:30:00.000Z,Chase Center,Golden State Warriors,11,Milwaukee Bucks,21,122,109,Derrick Collins,Zach Zarba,Aaron Smith,7,6,
1094,10574,2018,2022-03-13T02:00:00.000Z,Ball Arena,Denver Nuggets,9,Toronto Raptors,38,115,127,Michael Smith,Pat Fraher,Phenizee Ransom,5,9,
1095,10575,2018,2022-03-13T02:00:00.000Z,Vivint Arena,Utah Jazz,40,Sacramento Kings,30,134,125,James Capers,Eric Dalen,Mousa Dagher,0,5,
1096,10576,2018,2022-03-13T03:00:00.000Z,Moda Center,Portland Trail Blazers,29,Washington Wizards,41,127,118,Bill Kennedy,Karl Lane,Andy Nagy,3,6,
1097,10577,2018,2022-03-13T17:00:00.000Z,Barclays Center,Brooklyn Nets,4,New York Knicks,24,110,107,Ed Malloy,Josh Tiven,Justin Van Duyne,8,10,
1098,10578,2018,2022-03-13T19:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,LA Clippers,16,102,106,Courtney Kirkland,CJ Washington,Gediminas Petraitis,2,2,
1099,10579,2018,2022-03-13T19:30:00.000Z,TD Garden,Boston Celtics,2,Dallas Mavericks,8,92,95,John Goble,Mark Lindsay,Ray Acosta,6,15,
1100,10580,2018,2022-03-13T22:00:00.000Z,Amway Center,Orlando Magic,26,Philadelphia 76ers,27,114,116,Rodney Mott,Kevin Cutler,John Conley,9,12,
1101,10581,2018,2022-03-13T23:00:00.000Z,State Farm Arena,Atlanta Hawks,1,Indiana Pacers,15,131,128,Scott Foster,Dedric Taylor,Natalie Sago,0,1,
1102,10582,2018,2022-03-13T23:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Houston Rockets,14,130,105,Nick Buchert,Tyler Ford,Brandon Schwab,6,9,
1103,10583,2018,2022-03-13T23:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Memphis Grizzlies,19,118,125,Brent Barnaky,James Williams,Evan Scott,0,3,
1104,10584,2018,2022-03-14T01:00:00.000Z,Footprint Center,Phoenix Suns,28,Los Angeles Lakers,17,140,111,Tony Brothers,Derek Richardson,Eric Dalen,2,2,
1105,10585,2018,2022-03-14T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,LA Clippers,16,120,111,Josh Tiven,Brett Nansel,Mitchell Ervin,12,7,
1106,10586,2018,2022-03-14T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Portland Trail Blazers,29,122,113,Kane Fitzgerald,Lauren Holtkamp,Mousa Dagher,5,5,
1107,10587,2018,2022-03-14T23:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Denver Nuggets,9,110,114,JB DeRosa,Matt Boland,Eric Lewis,9,9,
1108,10588,2018,2022-03-15T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Charlotte Hornets,5,116,134,Bill Kennedy,J.T. Orr,Phenizee Ransom,8,4,
1109,10589,2018,2022-03-15T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Minnesota Timberwolves,22,139,149,Tre Maddox,Ben Taylor,Danielle Scott,7,4,
1110,10590,2018,2022-03-15T02:00:00.000Z,Chase Center,Golden State Warriors,11,Washington Wizards,41,126,112,Tom Washington,Leon Wood,Pat Fraher,3,2,
1111,10591,2018,2022-03-15T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Chicago Bulls,6,112,103,Zach Zarba,Karl Lane,Aaron Smith,2,1,
1112,10592,2018,2022-03-15T02:00:00.000Z,Vivint Arena,Utah Jazz,40,Milwaukee Bucks,21,111,117,Tony Brothers,Michael Smith,Scott Wall,8,12,
1113,10593,2018,2022-03-15T02:30:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Toronto Raptors,38,103,114,James Capers,Derrick Collins,Andy Nagy,0,0,
1114,10594,2018,2022-03-15T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Memphis Grizzlies,19,102,135,Sean Wright,Eric Dalen,Justin Van Duyne,3,4,
1115,10595,2018,2022-03-15T23:00:00.000Z,Amway Center,Orlando Magic,26,Brooklyn Nets,4,108,150,Brent Barnaky,Kane Fitzgerald,Ray Acosta,0,0,
1116,10596,2018,2022-03-15T23:30:00.000Z,FTX Arena,Miami Heat,20,Detroit Pistons,10,105,98,Tyler Ford,Jacyn Goble,Mousa Dagher,7,10,
1117,10597,2018,2022-03-16T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Phoenix Suns,28,115,131,David Guthrie,Dedric Taylor,Jason Goldenberg,4,4,
1118,10598,2018,2022-03-16T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Atlanta Hawks,1,116,106,Eric Lewis,Jacyn Goble,Jonathan Sterling,11,15,
1119,10599,2018,2022-03-16T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Philadelphia 76ers,27,114,118,Mark Lindsay,James Williams,Justin Van Duyne,4,8,
1120,10600,2018,2022-03-16T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Denver Nuggets,9,109,127,Derek Richardson,Josh Tiven,John Butler,2,3,
1121,10601,2018,2022-03-16T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Dallas Mavericks,8,111,113,Scott Foster,Mitchell Ervin,Brandon Adair,11,7,
1122,10602,2018,2022-03-16T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Portland Trail Blazers,29,128,98,Rodney Mott,Brett Nansel,Ben Taylor,1,2,
1123,10603,2018,2022-03-17T00:00:00.000Z,Toyota Center,Houston Rockets,14,Phoenix Suns,28,112,129,Scott Wall,Bill Kennedy,J.T. Orr,4,2,
1124,10604,2018,2022-03-17T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Los Angeles Lakers,17,124,104,Michael Smith,John Goble,Aaron Smith,1,0,
1125,10605,2018,2022-03-17T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,Oklahoma City Thunder,25,122,120,Tony Brothers,CJ Washington,Gediminas Petraitis,4,6,
1126,10606,2018,2022-03-17T01:00:00.000Z,Vivint Arena,Utah Jazz,40,Chicago Bulls,6,125,110,Derrick Collins,Ed Malloy,Marat Kogut,10,8,
1127,10607,2018,2022-03-17T02:00:00.000Z,Chase Center,Golden State Warriors,11,Boston Celtics,2,88,110,James Capers,Karl Lane,Lauren Holtkamp,3,4,
1128,10608,2018,2022-03-17T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Milwaukee Bucks,21,126,135,Tom Washington,Pat Fraher,Andy Nagy,11,18,
1129,10609,2018,2022-03-17T02:30:00.000Z,Crypto.com Arena,LA Clippers,16,Toronto Raptors,38,100,103,Zach Zarba,Nick Buchert,Natalie Sago,5,12,
1130,10610,2018,2022-03-17T23:00:00.000Z,Amway Center,Orlando Magic,26,Detroit Pistons,10,120,134,JB DeRosa,Marc Davis,Jenna Schroeder,7,15,
1131,10611,2018,2022-03-18T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Dallas Mavericks,8,111,101,Derek Richardson,Kane Fitzgerald,Ben Taylor,7,9,
1132,10612,2018,2022-03-18T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Memphis Grizzlies,19,120,105,Scott Wall,David Guthrie,Suyash Mehta,1,1,
1133,10613,2018,2022-03-18T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Portland Trail Blazers,29,128,123,James Williams,Jacyn Goble,Ashley Moyer-Gleich,9,8,
1134,10614,2018,2022-03-18T23:30:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Denver Nuggets,9,119,116,Scott Foster,Michael Smith,Leon Wood,9,7,
1135,10615,2018,2022-03-18T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Washington Wizards,41,100,97,Eric Lewis,Eric Dalen,Phenizee Ransom,3,2,
1136,10616,2018,2022-03-18T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Los Angeles Lakers,17,123,128,Courtney Kirkland,Mark Lindsay,Matt Myers,16,24,
1137,10617,2018,2022-03-19T00:00:00.000Z,FTX Arena,Miami Heat,20,Oklahoma City Thunder,25,120,108,JB DeRosa,Marc Davis,John Butler,6,2,
1138,10618,2018,2022-03-19T00:00:00.000Z,Toyota Center,Houston Rockets,14,Indiana Pacers,15,118,121,Pat Fraher,Ray Acosta,Jonathan Sterling,14,13,
1139,10619,2018,2022-03-19T00:30:00.000Z,AT&T Center,San Antonio Spurs,31,New Orleans Pelicans,23,91,124,Bennie Adams,Bill Kennedy,Kevin Cutler,0,0,
1140,10620,2018,2022-03-19T01:00:00.000Z,Vivint Arena,Utah Jazz,40,LA Clippers,16,121,92,John Goble,Tre Maddox,Lauren Holtkamp,1,0,
1141,10621,2018,2022-03-19T02:00:00.000Z,Footprint Center,Phoenix Suns,28,Chicago Bulls,6,129,102,Rodney Mott,Tom Washington,Nick Buchert,1,7,
1142,10622,2018,2022-03-19T02:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Boston Celtics,2,97,126,Ed Malloy,Marat Kogut,Natalie Sago,1,0,
1143,10623,2018,2022-03-19T21:00:00.000Z,Target Center,Minnesota Timberwolves,22,Milwaukee Bucks,21,138,119,Josh Tiven,Dedric Taylor,Brandon Adair,0,5,
1144,10624,2018,2022-03-19T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Dallas Mavericks,8,129,108,Karl Lane,James Williams,Suyash Mehta,1,6,
1145,10625,2018,2022-03-20T00:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Detroit Pistons,10,113,109,Zach Zarba,Brent Barnaky,Nate Green,5,7,
1146,10626,2018,2022-03-20T00:00:00.000Z,Capital One Arena,Washington Wizards,41,Los Angeles Lakers,17,127,119,Curtis Blair,Mitchell Ervin,Gediminas Petraitis,4,7,
1147,10627,2018,2022-03-20T19:30:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Portland Trail Blazers,29,129,98,Kevin Cutler,Kane Fitzgerald,Brandon Schwab,1,0,
1148,10628,2018,2022-03-20T19:30:00.000Z,Toyota Center,Houston Rockets,14,Memphis Grizzlies,19,98,122,Tony Brothers,Derrick Collins,CJ Washington,2,2,
1149,10629,2018,2022-03-20T22:00:00.000Z,State Farm Arena,Atlanta Hawks,1,New Orleans Pelicans,23,112,117,Derek Richardson,Sean Wright,Brett Nansel,4,1,
1150,10630,2018,2022-03-20T22:00:00.000Z,Amway Center,Orlando Magic,26,Oklahoma City Thunder,25,90,85,James Capers,Michael Smith,Bennie Adams,11,12,
1151,10631,2018,2022-03-20T22:00:00.000Z,Golden 1 Center,Sacramento Kings,30,Phoenix Suns,28,124,127,John Goble,Tre Maddox,Lauren Holtkamp,8,11,
1152,10632,2018,2022-03-20T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Utah Jazz,40,93,108,Scott Foster,Tyler Ford,Aaron Smith,3,5,
1153,10633,2018,2022-03-21T00:00:00.000Z,Ball Arena,Denver Nuggets,9,Boston Celtics,2,104,124,Bill Kennedy,Nick Buchert,J.T. Orr,4,2,
1154,10634,2018,2022-03-21T00:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Toronto Raptors,38,88,93,Leon Wood,David Guthrie,Curtis Blair,6,9,
1155,10635,2018,2022-03-21T00:30:00.000Z,Chase Center,Golden State Warriors,11,San Antonio Spurs,31,108,110,Ed Malloy,Marat Kogut,Natalie Sago,3,6,
1156,10636,2018,2022-03-21T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,New Orleans Pelicans,23,106,103,Pat Fraher,Dedric Taylor,Brandon Adair,5,7,
1157,10637,2018,2022-03-21T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Los Angeles Lakers,17,120,131,Scott Wall,Tom Washington,James Williams,5,8,
1158,10638,2018,2022-03-21T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Portland Trail Blazers,29,115,119,Brent Barnaky,Tyler Ford,Jonathan Sterling,8,5,
1159,10639,2018,2022-03-21T23:30:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Miami Heat,20,113,106,Zach Zarba,Kevin Cutler,Scott Twardoski,18,18,
1160,10640,2018,2022-03-21T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Utah Jazz,40,114,106,Marc Davis,Mark Lindsay,Gediminas Petraitis,4,4,
1161,10641,2018,2022-03-22T00:00:00.000Z,United Center,Chicago Bulls,6,Toronto Raptors,38,113,99,Josh Tiven,Ben Taylor,Brandon Schwab,9,19,
1162,10642,2018,2022-03-22T00:00:00.000Z,Toyota Center,Houston Rockets,14,Washington Wizards,41,115,97,Karl Lane,Justin Van Duyne,Suyash Mehta,1,1,
1163,10643,2018,2022-03-22T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Boston Celtics,2,123,132,Rodney Mott,Brian Forte,Jason Goldenberg,0,0,
1164,10644,2018,2022-03-22T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Minnesota Timberwolves,22,110,108,Derrick Collins,Sean Wright,Ray Acosta,4,11,
1165,10645,2018,2022-03-22T23:00:00.000Z,Amway Center,Orlando Magic,26,Golden State Warriors,11,94,90,Tony Brothers,Derek Richardson,Jacyn Goble,5,5,
1166,10646,2018,2022-03-22T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Atlanta Hawks,1,111,117,JB DeRosa,Leon Wood,Kane Fitzgerald,6,8,
1167,10647,2018,2022-03-23T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Chicago Bulls,6,126,98,John Goble,Curtis Blair,J.T. Orr,3,9,
1168,10648,2018,2022-03-23T02:00:00.000Z,Ball Arena,Denver Nuggets,9,LA Clippers,16,127,115,Ed Malloy,Brian Forte,Natalie Sago,4,3,
1169,10649,2018,2022-03-23T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,New York Knicks,24,106,121,Scott Wall,Marc Davis,John Conley,1,0,
1170,10650,2018,2022-03-23T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Atlanta Hawks,1,122,101,Tom Washington,Eric Lewis,Aaron Smith,7,8,
1171,10651,2018,2022-03-23T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Sacramento Kings,30,109,110,Rodney Mott,Dedric Taylor,Mousa Dagher,11,14,
1172,10652,2018,2022-03-23T23:30:00.000Z,TD Garden,Boston Celtics,2,Utah Jazz,40,125,97,Bennie Adams,Zach Zarba,Kevin Cutler,0,3,
1173,10653,2018,2022-03-23T23:30:00.000Z,FTX Arena,Miami Heat,20,Golden State Warriors,11,104,118,David Guthrie,CJ Washington,Mitchell Ervin,7,9,
1174,10654,2018,2022-03-23T23:30:00.000Z,FedExForum,Memphis Grizzlies,19,Brooklyn Nets,4,132,120,James Capers,Scott Twardoski,Tyler Ford,6,12,
1175,10655,2018,2022-03-24T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Phoenix Suns,28,116,125,Marat Kogut,Karl Lane,James Williams,5,1,
1176,10656,2018,2022-03-24T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Orlando Magic,26,118,102,Pat Fraher,Gediminas Petraitis,Brandon Schwab,2,1,
1177,10657,2018,2022-03-24T00:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Houston Rockets,14,110,91,Nick Buchert,Tre Maddox,Nate Green,6,13,
1178,10658,2018,2022-03-24T02:00:00.000Z,Crypto.com Arena,Los Angeles Lakers,17,Philadelphia 76ers,27,121,126,Sean Wright,Brent Barnaky,Ray Acosta,6,4,
1179,10659,2018,2022-03-24T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,San Antonio Spurs,31,96,133,Eric Dalen,Josh Tiven,John Butler,2,1,
1180,10660,2018,2022-03-24T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Cleveland Cavaliers,7,117,104,Tony Brothers,Michael Smith,J.T. Orr,2,1,
1181,10661,2018,2022-03-25T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Indiana Pacers,15,133,103,Leon Wood,Ben Taylor,Jason Goldenberg,0,0,
1182,10662,2018,2022-03-25T00:00:00.000Z,Fiserv Forum,Milwaukee Bucks,21,Washington Wizards,41,114,102,Derek Richardson,Kane Fitzgerald,Lauren Holtkamp,0,0,
1183,10663,2018,2022-03-25T00:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Chicago Bulls,6,126,109,Bill Kennedy,Nate Green,Natalie Sago,12,17,
1184,10664,2018,2022-03-25T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Phoenix Suns,28,130,140,Derrick Collins,Courtney Kirkland,Justin Van Duyne,13,15,
1185,10665,2018,2022-03-25T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Utah Jazz,40,107,101,James Capers,Curtis Blair,Scott Twardoski,7,17,
1186,10666,2018,2022-03-25T23:00:00.000Z,Little Caesars Arena,Detroit Pistons,10,Washington Wizards,41,97,100,Tony Brothers,J.T. Orr,Evan Scott,7,8,
1187,10667,2018,2022-03-25T23:30:00.000Z,State Farm Arena,Atlanta Hawks,1,Golden State Warriors,11,121,110,Bennie Adams,Marc Davis,Tyler Ford,2,2,
1188,10668,2018,2022-03-26T00:00:00.000Z,FTX Arena,Miami Heat,20,New York Knicks,24,103,111,Rodney Mott,Dedric Taylor,Phenizee Ransom,4,7,
1189,10669,2018,2022-03-26T00:00:00.000Z,Target Center,Minnesota Timberwolves,22,Dallas Mavericks,8,116,95,Scott Foster,Mark Lindsay,Andy Nagy,2,8,
1190,10670,2018,2022-03-26T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Houston Rockets,14,106,125,Sean Wright,Brent Barnaky,Ray Acosta,0,0,
1191,10671,2018,2022-03-26T02:30:00.000Z,Crypto.com Arena,LA Clippers,16,Philadelphia 76ers,27,97,122,JB DeRosa,Eric Dalen,Josh Tiven,1,1,
1192,10672,2018,2022-03-26T21:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,San Antonio Spurs,31,103,107,Kevin Scott,CJ Washington,Mitchell Ervin,14,24,
1193,10673,2018,2022-03-26T23:00:00.000Z,Amway Center,Orlando Magic,26,Sacramento Kings,30,110,114,Scott Wall,John Goble,Aaron Smith,8,14,
1194,10674,2018,2022-03-26T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Indiana Pacers,15,131,91,Tom Washington,Zach Zarba,Lauren Holtkamp,3,2,
1195,10675,2018,2022-03-27T00:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Chicago Bulls,6,94,98,Marc Davis,Jacyn Goble,Jenna Schroeder,1,3,
1196,10676,2018,2022-03-27T00:00:00.000Z,FTX Arena,Miami Heat,20,Brooklyn Nets,4,95,110,Michael Smith,Bill Kennedy,Matt Boland,1,4,
1197,10677,2018,2022-03-27T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Milwaukee Bucks,21,127,102,Eric Lewis,Karl Lane,John Conley,4,8,
1198,10678,2018,2022-03-27T01:00:00.000Z,Ball Arena,Denver Nuggets,9,Oklahoma City Thunder,25,113,107,Kevin Cutler,Brett Nansel,James Williams,7,4,
1199,10679,2018,2022-03-27T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Houston Rockets,14,98,115,JB DeRosa,Courtney Kirkland,Danielle Scott,7,17,
1200,10680,2018,2022-03-27T19:30:00.000Z,Little Caesars Arena,Detroit Pistons,10,New York Knicks,24,102,104,Curtis Blair,Suyash Mehta,Brandon Adair,7,2,
1201,10681,2018,2022-03-27T22:00:00.000Z,TD Garden,Boston Celtics,2,Minnesota Timberwolves,22,134,112,Ben Taylor,Gediminas Petraitis,Jonathan Sterling,3,0,
1202,10682,2018,2022-03-27T22:00:00.000Z,Capital One Arena,Washington Wizards,41,Golden State Warriors,11,123,115,Rodney Mott,Nick Buchert,Ashley Moyer-Gleich,2,0,
1203,10683,2018,2022-03-27T22:00:00.000Z,Footprint Center,Phoenix Suns,28,Philadelphia 76ers,27,114,104,Scott Foster,Tre Maddox,Jason Goldenberg,6,23,
1204,10684,2018,2022-03-27T23:00:00.000Z,Smoothie King Center,New Orleans Pelicans,23,Los Angeles Lakers,17,116,108,Tony Brothers,Eric Dalen,Andy Nagy,3,3,
1205,10685,2018,2022-03-27T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Charlotte Hornets,5,110,119,Pat Fraher,Brian Forte,Justin Van Duyne,6,8,
1206,10686,2018,2022-03-27T23:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Utah Jazz,40,114,100,Kane Fitzgerald,J.T. Orr,Tyler Ford,1,6,
1207,10687,2018,2022-03-28T23:00:00.000Z,Spectrum Center,Charlotte Hornets,5,Denver Nuggets,9,109,113,Bill Kennedy,Mark Lindsay,Lauren Holtkamp,6,10,
1208,10688,2018,2022-03-28T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Orlando Magic,26,107,101,Nick Buchert,Ben Taylor,CJ Washington,8,14,
1209,10689,2018,2022-03-28T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Atlanta Hawks,1,123,132,Scott Wall,Ed Malloy,John Conley,2,3,
1210,10690,2018,2022-03-28T23:30:00.000Z,FTX Arena,Miami Heat,20,Sacramento Kings,30,123,100,Brent Barnaky,Kevin Scott,Ray Acosta,2,1,
1211,10691,2018,2022-03-28T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Chicago Bulls,6,109,104,Pat Fraher,Brian Forte,Mousa Dagher,1,3,
1212,10692,2018,2022-03-28T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Boston Celtics,2,115,112,David Guthrie,Mitchell Ervin,Evan Scott,9,15,
1213,10693,2018,2022-03-29T00:00:00.000Z,Toyota Center,Houston Rockets,14,San Antonio Spurs,31,120,123,James Williams,Aaron Smith,Natalie Sago,1,1,
1214,10694,2018,2022-03-29T00:00:00.000Z,FedExForum,Memphis Grizzlies,19,Golden State Warriors,11,123,95,JB DeRosa,Courtney Kirkland,Brett Nansel,2,3,
1215,10695,2018,2022-03-29T02:00:00.000Z,Moda Center,Portland Trail Blazers,29,Oklahoma City Thunder,25,131,134,Leon Wood,Derek Richardson,Eric Lewis,6,17,
1216,10696,2018,2022-03-29T23:00:00.000Z,Wells Fargo Center,Philadelphia 76ers,27,Milwaukee Bucks,21,116,118,James Capers,Mitchell Ervin,Brandon Adair,2,13,
1217,10697,2018,2022-03-29T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Chicago Bulls,6,94,107,Michael Smith,John Goble,Phenizee Ransom,7,10,
1218,10698,2018,2022-03-29T23:30:00.000Z,Barclays Center,Brooklyn Nets,4,Detroit Pistons,10,130,123,David Guthrie,Marat Kogut,Tre Maddox,5,11,
1219,10699,2018,2022-03-29T23:30:00.000Z,American Airlines Center,Dallas Mavericks,8,Los Angeles Lakers,17,128,110,Marc Davis,Dedric Taylor,Natalie Sago,0,0,
1220,10700,2018,2022-03-30T02:00:00.000Z,Crypto.com Arena,LA Clippers,16,Utah Jazz,40,121,115,Scott Foster,Jason Goldenberg,Jacyn Goble,0,5,
1221,10701,2018,2022-03-30T23:00:00.000Z,Rocket Mortgage FieldHouse,Cleveland Cavaliers,7,Dallas Mavericks,8,112,120,Eric Dalen,Josh Tiven,Brett Nansel,7,10,
1222,10702,2018,2022-03-30T23:00:00.000Z,Gainbridge Fieldhouse,Indiana Pacers,15,Denver Nuggets,9,118,125,Tony Brothers,Brian Forte,Jonathan Sterling,5,10,
1223,10703,2018,2022-03-30T23:00:00.000Z,Capital One Arena,Washington Wizards,41,Orlando Magic,26,127,110,Tom Washington,Matt Boland,Sean Wright,7,10,
1224,10704,2018,2022-03-30T23:30:00.000Z,TD Garden,Boston Celtics,2,Miami Heat,20,98,106,Ed Malloy,Kane Fitzgerald,Justin Van Duyne,9,16,
1225,10705,2018,2022-03-30T23:30:00.000Z,Madison Square Garden,New York Knicks,24,Charlotte Hornets,5,114,125,Zach Zarba,Kevin Cutler,John Butler,9,4,
1226,10706,2018,2022-03-30T23:30:00.000Z,Scotiabank Arena,Toronto Raptors,38,Minnesota Timberwolves,22,125,102,JB DeRosa,Bill Kennedy,Aaron Smith,5,5,
1227,10707,2018,2022-03-31T00:00:00.000Z,Toyota Center,Houston Rockets,14,Sacramento Kings,30,118,121,Curtis Blair,Mark Lindsay,Mousa Dagher,5,9,
1228,10708,2018,2022-03-31T00:00:00.000Z,Paycom Center,Oklahoma City Thunder,25,Atlanta Hawks,1,118,136,Ben Taylor,Matt Myers,Gediminas Petraitis,0,0,
