,game_id,H_Team,A_Team,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After
118,8048.0,38.0,2.0,1555.4764453897071,1572.3259619627556,1548.6646403369875,1579.1377670154752
119,7996.0,9.0,40.0,1451.406233168599,1474.519744764276,1455.2571462478825,1470.6688316849927
120,8071.0,21.0,20.0,1512.4547067575104,1537.7257851673178,1506.7153378439837,1543.4651540808445
121,8015.0,14.0,25.0,1502.8264699866118,1525.0442979706825,1506.6625000284614,1521.2082679288328
122,8049.0,2.0,38.0,1579.1377670154752,1548.6646403369875,1573.5082962006948,1554.294111151768
123,8077.0,16.0,9.0,1565.6545449208222,1455.2571462478825,1573.274836520275,1447.6368546484298
124,8072.0,20.0,21.0,1543.4651540808445,1506.7153378439837,1551.6465880235464,1498.5339039012817
125,8084.0,17.0,14.0,1522.25871742048,1506.6625000284614,1504.2493732308087,1524.6718442181327
126,8050.0,2.0,38.0,1573.5082962006948,1554.294111151768,1562.1423778909905,1565.6600294614723
127,8078.0,16.0,9.0,1573.274836520275,1447.6368546484298,1556.271098583146,1464.6405925855586
128,8073.0,20.0,21.0,1551.6465880235464,1498.5339039012817,1543.389379581878,1506.79111234295
129,8085.0,17.0,14.0,1504.2493732308087,1524.6718442181327,1511.4016061553175,1517.519611293624
130,8051.0,38.0,2.0,1565.6600294614723,1562.1423778909905,1543.0180944052847,1584.784312947178
131,8079.0,9.0,16.0,1464.6405925855586,1556.271098583146,1457.262472789969,1563.6492183787357
132,8074.0,21.0,20.0,1506.79111234295,1543.389379581878,1495.627324586669,1554.5531673381593
133,8086.0,14.0,17.0,1517.519611293624,1511.4016061553175,1504.0013233314053,1524.9198941175362
134,8094.0,2.0,38.0,1584.784312947178,1543.0180944052847,1576.7632155087877,1551.039191843675
135,8095.0,9.0,16.0,1457.262472789969,1563.6492183787357,1447.3012917059914,1573.6103994627133
136,8091.0,14.0,17.0,1504.0013233314053,1524.9198941175362,1491.5107246492234,1537.410492799718
137,8101.0,16.0,9.0,1573.6103994627133,1447.3012917059914,1560.0830776998184,1460.8286134688863
138,8102.0,38.0,2.0,1551.039191843675,1576.7632155087877,1542.6916365552206,1585.1107707972421
139,8098.0,17.0,14.0,1537.410492799718,1491.5107246492234,1547.9219735882502,1480.9992438606912
140,8082.0,9.0,16.0,1460.8286134688863,1560.0830776998184,1474.1096667009308,1546.802024467774
141,8103.0,2.0,20.0,1585.1107707972421,1554.5531673381593,1577.3225481480383,1562.341389987363
142,8083.0,16.0,9.0,1546.802024467774,1474.1096667009308,1525.9346398854377,1494.977051283267
143,8104.0,2.0,20.0,1577.3225481480383,1562.341389987363,1567.9250365935027,1571.7389015418987
144,8116.0,17.0,9.0,1547.9219735882502,1494.977051283267,1554.465732257324,1488.4332926141933
145,8105.0,20.0,2.0,1571.7389015418987,1567.9250365935027,1557.4884004972246,1582.1755376381768
146,8108.0,17.0,9.0,1554.465732257324,1488.4332926141933,1557.014955270614,1485.884069600903
147,8117.0,9.0,17.0,1485.884069600903,1557.014955270614,1494.7131077258548,1548.1859171456624
148,8113.0,20.0,2.0,1557.4884004972246,1582.1755376381768,1561.9743793176797,1577.6895588177217
149,8118.0,9.0,17.0,1494.7131077258548,1548.1859171456624,1486.3104409084817,1556.5885839630355
150,8114.0,2.0,20.0,1577.6895588177217,1561.9743793176797,1585.9027161001377,1553.7612220352637
151,8111.0,17.0,9.0,1556.5885839630355,1486.3104409084817,1561.950195732834,1480.9488291386833
152,8115.0,20.0,2.0,1553.7612220352637,1585.9027161001377,1563.4010751843923,1576.262862951009
153,8120.0,17.0,20.0,1561.950195732834,1563.4010751843923,1572.985664303033,1552.3656066141932
154,8121.0,17.0,20.0,1572.985664303033,1552.3656066141932,1579.7863018792632,1545.564969037963
155,8122.0,20.0,17.0,1545.564969037963,1579.7863018792632,1554.768105643465,1570.583165273761
156,8123.0,20.0,17.0,1554.768105643465,1570.583165273761,1545.3171102218625,1580.0341606953637
157,8124.0,17.0,20.0,1580.0341606953637,1545.3171102218625,1572.159573464762,1553.1916974524643
158,8125.0,20.0,17.0,1553.1916974524643,1572.159573464762,1538.357026759344,1586.9942441578821
159,8133.0,1.0,26.0,1500.0,1467.950761751927,1491.1545694383062,1476.7961923136208
160,8134.0,10.0,24.0,1500.0,1500.0,1490.1011026783344,1509.8988973216656
161,8135.0,6.0,14.0,1500.0,1486.9994328955183,1477.4927444680277,1509.5066884274906
162,8136.0,17.0,16.0,1566.4956831184115,1520.7009799140783,1570.9965677211853,1516.2000953113045
163,8137.0,29.0,30.0,1471.5020102657952,1505.7441213575657,1487.527013241662,1489.719118381699
164,8138.0,5.0,38.0,1500.0,1533.2687274164155,1487.2389667490274,1546.029760667388
165,8139.0,7.0,15.0,1500.0,1476.4204225067197,1503.6137415956746,1472.806680911045
166,8140.0,31.0,25.0,1503.0359187246227,1517.1562009466247,1487.9847060523466,1532.2074136189008
167,8142.0,22.0,19.0,1500.0,1481.9434194122678,1493.4926975149021,1488.4507218973656
168,8141.0,21.0,8.0,1497.9704934400017,1477.7004152097188,1483.9095607666447,1491.7613478830758
169,8143.0,11.0,9.0,1500.0,1486.9616218540125,1503.2788305222236,1483.6827913317888
170,8144.0,40.0,28.0,1479.2516237637446,1543.9101547002206,1491.4399643575111,1531.721814106454
171,8740.0,1.0,26.0,1491.1545694383062,1476.7961923136208,1497.7199944089193,1470.2307673430078
172,8741.0,4.0,41.0,1452.0844600782282,1461.125600517677,1457.358562643129,1455.851497952776
173,8742.0,10.0,24.0,1490.1011026783344,1509.8988973216656,1497.2339638398207,1502.7660361601793
174,8743.0,6.0,14.0,1477.4927444680277,1509.5066884274906,1487.6378763803834,1499.361556515135
175,8744.0,17.0,16.0,1570.9965677211853,1516.2000953113045,1581.6818666460701,1505.5147963864197
176,8745.0,29.0,30.0,1487.527013241662,1489.719118381699,1470.4004842519007,1506.8456473714602
177,8151.0,7.0,15.0,1503.6137415956746,1472.806680911045,1510.0990664554668,1466.321356051253
178,8153.0,20.0,23.0,1530.017770069508,1522.1827060791134,1507.0972472097192,1545.1032289389022
179,8152.0,5.0,38.0,1487.2389667490274,1546.029760667388,1481.269118637922,1551.9996087784934
180,8155.0,22.0,19.0,1493.4926975149021,1488.4507218973656,1472.963064178867,1508.9803552334008
181,8154.0,21.0,8.0,1483.9095607666447,1491.7613478830758,1466.3178418389452,1509.3530668107753
182,8156.0,40.0,28.0,1491.4399643575111,1531.721814106454,1504.9940751234872,1518.167703340478
183,8157.0,27.0,2.0,1486.6303287645721,1558.4471472132568,1496.1216061885673,1548.9558697892617
184,8158.0,14.0,31.0,1499.361556515135,1487.9847060523466,1508.155811885389,1479.1904506820924
185,8159.0,30.0,11.0,1506.8456473714602,1503.2788305222236,1509.7089997302774,1500.4154781634065
186,8160.0,24.0,7.0,1502.7660361601793,1510.0990664554668,1509.0234174924656,1503.8416851231805
187,8161.0,25.0,6.0,1532.2074136189008,1487.6378763803834,1507.715239919619,1512.1300500796651
188,8163.0,28.0,17.0,1518.167703340478,1581.6818666460701,1510.7698972095502,1589.079672776998
189,8162.0,9.0,29.0,1483.6827913317888,1470.4004842519007,1498.8617290965483,1455.2215464871413
190,8165.0,41.0,10.0,1455.851497952776,1497.2339638398207,1443.4116152918668,1509.67384650073
191,8164.0,26.0,5.0,1470.2307673430078,1481.269118637922,1458.9755782092009,1492.524307771729
192,8166.0,14.0,31.0,1508.155811885389,1479.1904506820924,1519.1935166585965,1468.152745908885
193,8167.0,19.0,1.0,1508.9803552334008,1497.7199944089193,1520.9594164603811,1485.740933181939
194,8067.0,41.0,29.0,1443.4116152918668,1455.2215464871413,1429.7924136773438,1468.8407481016643
195,8068.0,41.0,2.0,1429.7924136773438,1548.9558697892617,1444.0826342874698,1534.6656491791357
196,8069.0,10.0,23.0,1509.67384650073,1545.1032289389022,1518.924185969696,1535.8528894699361
197,8042.0,31.0,4.0,1468.152745908885,1457.358562643129,1453.618824225137,1471.8924843268771
198,8043.0,29.0,5.0,1468.8407481016643,1492.524307771729,1478.1374674133203,1483.2275884600729
199,8044.0,41.0,19.0,1444.0826342874698,1520.9594164603811,1431.1609184953884,1533.8811322524625
200,8046.0,20.0,1.0,1507.0972472097192,1485.740933181939,1489.618666070708,1503.21951432095
201,8045.0,2.0,16.0,1534.6656491791357,1505.5147963864197,1539.0978714924415,1501.0825740731138
202,8054.0,14.0,4.0,1519.1935166585965,1471.8924843268771,1497.0279926308997,1494.058008354574
203,8056.0,23.0,6.0,1535.8528894699361,1512.1300500796651,1527.202835397627,1520.7801041519742
204,8055.0,22.0,5.0,1472.963064178867,1483.2275884600729,1443.8377172491232,1512.3529353898166
205,8057.0,8.0,25.0,1509.3530668107753,1507.715239919619,1516.3088159361262,1500.7594907942682
206,8059.0,30.0,17.0,1509.7089997302774,1589.079672776998,1515.3246310383586,1583.4640414689168
207,8058.0,29.0,11.0,1478.1374674133203,1500.4154781634065,1481.9744963677078,1496.578449209019
208,8060.0,2.0,38.0,1539.0978714924415,1551.9996087784934,1545.5109373923165,1545.5865428786185
209,8062.0,41.0,16.0,1431.1609184953884,1501.0825740731138,1435.837091156819,1496.4064014116832
210,8061.0,15.0,9.0,1466.321356051253,1498.8617290965483,1454.2676267330844,1510.9154584147168
211,8063.0,19.0,21.0,1533.8811322524625,1466.3178418389452,1527.6937188794323,1472.5052552119755
212,8065.0,23.0,20.0,1527.202835397627,1489.618666070708,1512.4751502493245,1504.3463512190106
213,8064.0,31.0,25.0,1453.618824225137,1500.7594907942682,1445.8133230241954,1508.5649919952098
214,8066.0,29.0,30.0,1481.9744963677078,1515.3246310383586,1487.2408099574202,1510.0583174486462
215,8127.0,27.0,21.0,1496.1216061885673,1472.5052552119755,1487.4740483413846,1481.1528130591582
216,8128.0,41.0,30.0,1435.837091156819,1510.0583174486462,1430.9382503847373,1514.957158220728
217,8130.0,6.0,31.0,1520.7801041519742,1445.8133230241954,1507.6696318987408,1458.9237952774288
218,8131.0,14.0,11.0,1497.0279926308997,1496.578449209019,1480.5421046105062,1513.0643372294126
219,8129.0,7.0,2.0,1503.8416851231805,1545.5109373923165,1511.0970178143814,1538.2556047011155
220,8132.0,19.0,20.0,1527.6937188794323,1504.3463512190106,1531.7861652189843,1500.2539048794586
221,8186.0,30.0,1.0,1514.957158220728,1503.21951432095,1518.2555384201446,1499.9211341215334
222,8188.0,24.0,41.0,1509.0234174924656,1430.9382503847373,1512.166675646005,1427.794992231198
223,8187.0,20.0,29.0,1500.2539048794586,1487.2408099574202,1492.8290206645315,1494.6656941723472
224,8189.0,31.0,16.0,1458.9237952774288,1496.4064014116832,1444.9099641270561,1510.4202325620558
225,8190.0,17.0,27.0,1583.4640414689168,1487.4740483413846,1568.6039143329017,1502.3341754773996
226,8191.0,30.0,11.0,1518.2555384201446,1513.0643372294126,1530.5693820026177,1500.7504936469395
227,9542.0,14.0,26.0,1486.6565784578797,1470.4816836569007,1470.2404717871245,1486.897790327656
228,9543.0,23.0,11.0,1510.6063626869934,1501.8128702352046,1513.4027527063572,1499.0164802158408
229,9544.0,6.0,19.0,1507.0022239240557,1525.0896239142382,1498.4593795908975,1533.6324682473964
230,9545.0,41.0,15.0,1447.0962441733984,1466.9507200498133,1435.3427257089288,1478.704238514283
231,9546.0,9.0,21.0,1509.4365938110377,1487.1146097943688,1514.906392257606,1481.6448113478004
232,9547.0,25.0,31.0,1507.6737439964072,1459.9324730952922,1518.7291418568984,1448.877075234801
233,9548.0,28.0,7.0,1509.3274229071626,1509.572763360786,1502.1757488285823,1516.7244374393663
234,9549.0,24.0,1.0,1510.3750067345036,1501.1908505911501,1521.2923370859376,1490.2735202397162
235,9550.0,26.0,10.0,1486.897790327656,1515.443139477272,1482.1446765570404,1520.1962532478876
236,9551.0,16.0,19.0,1509.065174421542,1533.6324682473964,1497.4783239862254,1545.219318682713
237,9552.0,6.0,5.0,1498.4593795908975,1510.5147015423624,1513.019871394238,1495.954209739022
238,9553.0,20.0,8.0,1495.8717654983986,1513.4816119520947,1490.9581581668833,1518.39521928361
239,9554.0,27.0,40.0,1503.0006316080498,1504.9955563426154,1508.1120809667746,1499.8841069838907
240,9555.0,29.0,14.0,1497.2492706292605,1470.2404717871245,1489.5346744379801,1477.955067978405
241,9556.0,38.0,4.0,1535.439907158964,1496.7935062659305,1543.185717989398,1489.0476954354965
242,9557.0,11.0,17.0,1499.0164802158408,1552.7029357496763,1489.1574427000503,1562.5619732654668
243,9558.0,22.0,23.0,1459.1282879368423,1513.4027527063572,1436.5871588095868,1535.9438818336127
244,9559.0,2.0,30.0,1529.9417035258366,1524.1770365019634,1499.4364496954418,1554.6822903323582
245,10796.0,17.0,4.0,1562.5619732654668,1489.0476954354965,1531.9405221351403,1519.669146565823
246,10797.0,38.0,27.0,1543.185717989398,1508.1120809667746,1551.7967628419638,1499.5010361142088
247,10798.0,2.0,26.0,1499.4364496954418,1482.1446765570404,1502.1262104002485,1479.4549158522336
248,10799.0,20.0,1.0,1490.9581581668833,1490.2735202397162,1505.1088312934382,1476.1228471131612
249,10801.0,25.0,5.0,1518.7291418568984,1495.954209739022,1499.550124763336,1515.1332268325843
250,10800.0,22.0,23.0,1436.5871588095868,1535.9438818336127,1442.649274287237,1529.8817663559626
251,10802.0,31.0,40.0,1448.877075234801,1499.8841069838907,1466.5539558876092,1482.2072263310824
252,10803.0,29.0,11.0,1489.5346744379801,1489.1574427000503,1473.0522063359983,1505.639910802032
253,10804.0,30.0,28.0,1554.6822903323582,1502.1757488285823,1560.8877976587364,1495.970241502204
254,10805.0,16.0,9.0,1497.4783239862254,1514.906392257606,1500.6211346588846,1511.763581584947
255,10806.0,24.0,15.0,1521.2923370859376,1478.704238514283,1531.3091899485903,1468.6873856516302
256,10808.0,14.0,41.0,1477.955067978405,1435.3427257089288,1482.5249614329982,1430.7728322543355
257,10809.0,19.0,21.0,1545.219318682713,1481.6448113478004,1550.7608257657466,1476.1033042647668
258,10807.0,6.0,7.0,1513.019871394238,1516.7244374393663,1531.3109206377765,1498.4333881958278
259,10815.0,28.0,17.0,1495.970241502204,1531.9405221351403,1505.7678830313976,1522.1428806059469
260,10810.0,10.0,31.0,1520.1962532478876,1466.5539558876092,1526.0125075437536,1460.7377015917432
261,10811.0,1.0,7.0,1476.1228471131612,1498.4333881958278,1469.4221461264292,1505.1340891825598
262,10812.0,23.0,26.0,1529.8817663559626,1479.4549158522336,1538.5515943978758,1470.7850878103204
263,10813.0,8.0,40.0,1518.39521928361,1482.2072263310824,1524.7181807385873,1475.8842648761051
264,10814.0,11.0,9.0,1505.639910802032,1511.763581584947,1509.2145986789715,1508.1888937080075
265,10816.0,16.0,30.0,1500.6211346588846,1560.8877976587364,1486.3144198786981,1575.1945124389229
266,10817.0,5.0,19.0,1515.1332268325843,1550.7608257657466,1489.9797393424717,1575.9143132558593
267,10818.0,27.0,38.0,1499.5010361142088,1551.7967628419638,1509.98826808431,1541.3095308718625
268,10819.0,14.0,20.0,1482.5249614329982,1505.1088312934382,1472.450094700765,1515.1836980256714
269,10820.0,7.0,15.0,1505.1340891825598,1468.6873856516302,1491.36107268466,1482.46040214953
270,10821.0,4.0,21.0,1519.669146565823,1476.1033042647668,1523.3897510785139,1472.382699752076
271,10822.0,6.0,23.0,1531.3109206377765,1538.5515943978758,1549.8918097008818,1519.9707053347704
272,10824.0,31.0,20.0,1460.7377015917432,1515.1836980256714,1453.887218137232,1522.0341814801827
273,10823.0,8.0,16.0,1524.7181807385873,1486.3144198786981,1530.1923961323544,1480.840204484931
274,10825.0,9.0,22.0,1508.1888937080075,1442.649274287237,1500.8286455024922,1450.0095224927522
275,10826.0,11.0,17.0,1509.2145986789715,1522.1428806059469,1515.6284125009886,1515.7290667839297
276,10827.0,2.0,38.0,1502.1262104002485,1541.3095308718625,1506.2500873372574,1537.1856539348537
277,10828.0,41.0,24.0,1430.7728322543355,1531.3091899485903,1416.6978796695819,1545.384142533344
278,10829.0,19.0,1.0,1575.9143132558593,1469.4221461264292,1565.3161307578805,1480.020328624408
